_type,url,date,text,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/172470375538638849,2012-02-22 23:58:36+00:00,Tune in at 8:00 PM EST for the #CNNDebate  (@ GOP-CNN Debate) http://t.co/K3or3pIh,Tune in at 8:00 PM EST for the #CNNDebate  (@ GOP-CNN Debate) 4sq.com/zGaNKr,1.72E+17,Romney,31,63,8,0,1.72E+17,en,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",http://foursquare.com,Foursquare,['http://4sq.com/zGaNKr'],['http://t.co/K3or3pIh'],,,,,,,,,['CNNDebate'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/172400505014861825,2012-02-22 19:20:58+00:00,"My bold, pro-growth tax plan will restore America’s promise with more jobs, less debt, and smaller government 
http://t.co/i6YGSWeX","My bold, pro-growth tax plan will restore America’s promise with more jobs, less debt, and smaller government 
mi.tt/ybNcaC",1.72E+17,Romney,239,227,44,1,1.72E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/ybNcaC'],['http://t.co/i6YGSWeX'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/172008971513774081,2012-02-21 17:25:09+00:00,Ann’s way ahead of me on this one – check out her Pinterest page here http://t.co/p9tUtTTF,Ann’s way ahead of me on this one – check out her Pinterest page here pinterest.com/annromney/,1.72E+17,Romney,45,75,26,0,1.72E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://pinterest.com/annromney/'],['http://t.co/p9tUtTTF'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/170615240818556928,2012-02-17 21:06:57+00:00,Another strong conservative voice for Team Michigan – excited to have Lt. Gov. @BrianCalley on board.,Another strong conservative voice for Team Michigan – excited to have Lt. Gov. @BrianCalley on board.,1.71E+17,Romney,63,64,14,0,1.71E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'briancalley', 'id': 18299237, 'displayname': 'Brian Calley', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/briancalley'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/170503207167066112,2012-02-17 13:41:47+00:00,"After 3 years, the only thing @BarackObama’s stimulus has produced is a series of broken promises http://t.co/sMJJ2Q3Q","After 3 years, the only thing @BarackObama’s stimulus has produced is a series of broken promises mi.tt/zouTuk",1.71E+17,Romney,150,233,24,0,1.71E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/zouTuk'],['http://t.co/sMJJ2Q3Q'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/170215805563318272,2012-02-16 18:39:45+00:00,"Should the 21st century be an American century? To answer, it is only necessary to contemplate the alternatives http://t.co/HuJf6k4D","Should the 21st century be an American century? To answer, it is only necessary to contemplate the alternatives mi.tt/A6MkBD",1.70E+17,Romney,68,49,10,0,1.70E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/A6MkBD'],['http://t.co/HuJf6k4D'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/170173869536194560,2012-02-16 15:53:06+00:00,Gov. Snyder is another conservative businessman committed to getting Michigan & this country back on track. Proud to have his endorsement.,Gov. Snyder is another conservative businessman committed to getting Michigan & this country back on track. Proud to have his endorsement.,1.70E+17,Romney,63,116,13,0,1.70E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/169519957980352512,2012-02-14 20:34:42+00:00,I want to make Michigan stronger and better. Michigan has been my home and this is personal http://t.co/vhNIBOhS,I want to make Michigan stronger and better. Michigan has been my home and this is personal mi.tt/z4TBRO,1.70E+17,Romney,127,124,22,0,1.70E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/z4TBRO'],['http://t.co/vhNIBOhS'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/169448890645483520,2012-02-14 15:52:18+00:00,Happy Centennial Arizona! Great event yesterday in Mesa and look forward to being back for more campaigning & the CNN debate.,Happy Centennial Arizona! Great event yesterday in Mesa and look forward to being back for more campaigning & the CNN debate.,1.69E+17,Romney,27,56,7,0,1.69E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/169425778910568448,2012-02-14 14:20:28+00:00,The President tells us that without his intervention things in Detroit would be worse. I believe he’s wrong http://t.co/A6AA2QPC,The President tells us that without his intervention things in Detroit would be worse. I believe he’s wrong mi.tt/AEHuBx,1.69E+17,Romney,102,83,7,0,1.69E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/AEHuBx'],['http://t.co/A6AA2QPC'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/168487973212528641,2012-02-12 00:13:57+00:00,"Tonight, I thank the voters of Maine. I’m committed to turning around America & am heartened to have the support of so many.","Tonight, I thank the voters of Maine. I’m committed to turning around America & am heartened to have the support of so many.",1.68E+17,Romney,151,191,38,0,1.68E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/168454539740053505,2012-02-11 22:01:06+00:00,Honored to have won the CPAC straw poll. I’m heartened that so many friends here agree with me about the need for conservative change.,Honored to have won the CPAC straw poll. I’m heartened that so many friends here agree with me about the need for conservative change.,1.68E+17,Romney,150,244,29,0,1.68E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/168051256810672128,2012-02-10 19:18:36+00:00,This election is not just about getting more votes. Defeating @BarackObama is only one step toward our greater goal of saving America. #CPAC,This election is not just about getting more votes. Defeating @BarackObama is only one step toward our greater goal of saving America. #CPAC,1.68E+17,Romney,152,267,28,0,1.68E+17,en,"<a href=""http://erased1429914.com"" rel=""nofollow"">erased1429914</a>",http://erased1429914.com,erased1429914,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,['CPAC'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/167764850838216705,2012-02-10 00:20:32+00:00,"If you agree it’s time to stop the spending and pass a permanent ban on earmarks, stand with me & sign the petition http://t.co/s8pdGe5J","If you agree it’s time to stop the spending and pass a permanent ban on earmarks, stand with me & sign the petition mi.tt/yuU5Xk",1.68E+17,Romney,117,140,25,0,1.68E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/yuU5Xk'],['http://t.co/s8pdGe5J'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/167665976031195138,2012-02-09 17:47:38+00:00,Thank you Amb. Glendon for standing with me as we fight President Obama’s attacks on religion http://t.co/sviRdOWI,Thank you Amb. Glendon for standing with me as we fight President Obama’s attacks on religion mi.tt/zbvlgg,1.68E+17,Romney,86,51,7,0,1.68E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/zbvlgg'],['http://t.co/sviRdOWI'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/167363215410479104,2012-02-08 21:44:34+00:00,I was honored to have been asked to lead the Olympics 10 years ago & am delighted that UT is thinking about bidding for the 2022 games.,I was honored to have been asked to lead the Olympics 10 years ago & am delighted that UT is thinking about bidding for the 2022 games.,1.67E+17,Romney,58,97,17,0,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/167290227872894977,2012-02-08 16:54:33+00:00,"The campaign trail is always full of surprises, and I’m inviting one supporter to join me for a day on the road http://t.co/omeaBtKV","The campaign trail is always full of surprises, and I’m inviting one supporter to join me for a day on the road mi.tt/zkaV2p",1.67E+17,Romney,232,108,29,0,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/zkaV2p'],['http://t.co/omeaBtKV'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/167249732291399681,2012-02-08 14:13:38+00:00,".@BarackObama wants to raise taxes & grow government. I’ll cut taxes and make government smaller, simpler, & smarter http://t.co/u5ybzn8M",".@BarackObama wants to raise taxes & grow government. I’ll cut taxes and make government smaller, simpler, & smarter mi.tt/wf6v26",1.67E+17,Romney,144,157,18,0,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/wf6v26'],['http://t.co/u5ybzn8M'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/167108677105487872,2012-02-08 04:53:08+00:00,Congratulations to my fellow Republicans tonight. We'll continue to take our message of liberty & prosperity to every corner of the country.,Congratulations to my fellow Republicans tonight. We'll continue to take our message of liberty & prosperity to every corner of the country.,1.67E+17,Romney,115,206,19,0,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/167009688834154496,2012-02-07 22:19:47+00:00,Roberta McCain is 100 years young today. Ann and I wish her a Happy Birthday and send our best wishes to the whole McCain family.,Roberta McCain is 100 years young today. Ann and I wish her a Happy Birthday and send our best wishes to the whole McCain family.,1.67E+17,Romney,31,68,12,0,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/166625336082186240,2012-02-06 20:52:30+00:00,"Only in @BarackObama's world is it an ""economic positive"" that Americans are giving up hope and leaving the workforce #clueless","Only in @BarackObama's world is it an ""economic positive"" that Americans are giving up hope and leaving the workforce #clueless",1.67E+17,Romney,132,392,39,0,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,['clueless'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/166611106029252608,2012-02-06 19:55:57+00:00,"Ronald Reagan would have been 101 today. As we celebrate his legacy, we remember the hope and optimism he had for America.","Ronald Reagan would have been 101 today. As we celebrate his legacy, we remember the hope and optimism he had for America.",1.67E+17,Romney,115,710,47,2,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/166556946562953217,2012-02-06 16:20:45+00:00,Thanks for your help in the NV victory MT @RealDonaldTrump Let’s make @BarackObama a one term president http://t.co/S29azx4I #OneTermFund,Thanks for your help in the NV victory MT @RealDonaldTrump Let’s make @BarackObama a one term president onetermfund.com #OneTermFund,1.67E+17,Romney,192,732,548,5,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://onetermfund.com'],['http://t.co/S29azx4I'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'realDonaldTrump', 'id': 25073877, 'displayname': 'Donald J. Trump', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/realDonaldTrump'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,['OneTermFund'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/166548687055630336,2012-02-06 15:47:55+00:00,"If you’ve had enough of the Obama Administration’s attacks on religious liberty, stand with me & sign the petition http://t.co/qJfy8lDH","If you’ve had enough of the Obama Administration’s attacks on religious liberty, stand with me & sign the petition mi.tt/xyU56W",1.67E+17,Romney,117,112,17,0,1.67E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/xyU56W'],['http://t.co/qJfy8lDH'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/166265570600296448,2012-02-05 21:02:55+00:00,Sign up to be a Romney Representative  at your CO Caucus on Tuesday by clicking here http://t.co/44iR3ZkM,Sign up to be a Romney Representative  at your CO Caucus on Tuesday by clicking here mi.tt/CO-Romney-Rep,1.66E+17,Romney,23,28,11,0,1.66E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/CO-Romney-Rep'],['http://t.co/44iR3ZkM'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/166218143981772800,2012-02-05 17:54:28+00:00,Go Pats! Happy Super Bowl Sunday everyone.,Go Pats! Happy Super Bowl Sunday everyone.,1.66E+17,Romney,195,645,80,0,1.66E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/165994713806155776,2012-02-05 03:06:38+00:00,Thank you NV! Our message of restoring America’s greatness continues to resonate through the west & across the country #NVCaucus #Mitt2012,Thank you NV! Our message of restoring America’s greatness continues to resonate through the west & across the country #NVCaucus #Mitt2012,1.66E+17,Romney,171,351,32,0,1.66E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,"['NVCaucus', 'Mitt2012']",
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/165559821368688641,2012-02-03 22:18:32+00:00,Thanks to all who donated so far. #OneTermFund has reached over $1.25M. Help make the one-term proposition a reality http://t.co/S29azx4I,Thanks to all who donated so far. #OneTermFund has reached over $1.25M. Help make the one-term proposition a reality onetermfund.com,1.66E+17,Romney,83,76,14,0,1.66E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://onetermfund.com'],['http://t.co/S29azx4I'],,,,,,,,,['OneTermFund'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/165454326456791040,2012-02-03 15:19:20+00:00,"While we welcome a decline in unemployment, these numbers can’t hide the fact that the President’s policies have prevented a true recovery.","While we welcome a decline in unemployment, these numbers can’t hide the fact that the President’s policies have prevented a true recovery.",1.65E+17,Romney,219,189,19,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/165440959067336704,2012-02-03 14:26:13+00:00,I will not hesitate to use the powers of the presidency to protect religious liberty http://t.co/6sdtEjts #Mitt2012,I will not hesitate to use the powers of the presidency to protect religious liberty mi.tt/zPF7h3 #Mitt2012,1.65E+17,Romney,138,194,24,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/zPF7h3'],['http://t.co/6sdtEjts'],,,,,,,,,['Mitt2012'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/165187068107042816,2012-02-02 21:37:20+00:00,3 years to the day since @BarackObama’s one-term proposition. Today he’s focused on saving HIS job http://t.co/S29azx4I #OneTermFund,3 years to the day since @BarackObama’s one-term proposition. Today he’s focused on saving HIS job onetermfund.com #OneTermFund,1.65E+17,Romney,107,122,10,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://onetermfund.com'],['http://t.co/S29azx4I'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,['OneTermFund'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/165145843891052544,2012-02-02 18:53:32+00:00,"18 hours ago, @BarackObama launched a 2-Term Fund. His priority should be worrying about your job, not saving his own http://t.co/S29azx4I","18 hours ago, @BarackObama launched a 2-Term Fund. His priority should be worrying about your job, not saving his own onetermfund.com",1.65E+17,Romney,153,295,31,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://onetermfund.com'],['http://t.co/S29azx4I'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/164903358698749952,2012-02-02 02:49:59+00:00,He's right. http://t.co/S29azx4I #OneTermFund RT @BarackObama: One-term president? It's up to you.,He's right. onetermfund.com #OneTermFund RT @BarackObama: One-term president? It's up to you.,1.65E+17,Romney,125,155,23,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://onetermfund.com'],['http://t.co/S29azx4I'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,['OneTermFund'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/164892256753565697,2012-02-02 02:05:52+00:00,How many excuses can @BarackObama buy with $2M? We need a President who is accountable http://t.co/S29azx4I #OneTermFund,How many excuses can @BarackObama buy with $2M? We need a President who is accountable onetermfund.com #OneTermFund,1.65E+17,Romney,142,144,22,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://onetermfund.com'],['http://t.co/S29azx4I'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,['OneTermFund'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/164873464019296256,2012-02-02 00:51:11+00:00,Thanks everyone for helping the #OneTermFund raise over 600k so far. Continue to hold the President accountable http://t.co/S29azx4I,Thanks everyone for helping the #OneTermFund raise over 600k so far. Continue to hold the President accountable onetermfund.com,1.65E+17,Romney,82,57,12,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://onetermfund.com'],['http://t.co/S29azx4I'],,,,,,,,,['OneTermFund'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/164525346429992960,2012-02-01 01:47:53+00:00,One term. One message. We’re holding @BarackObama accountable: http://t.co/S29azx4I #OneTermFund,One term. One message. We’re holding @BarackObama accountable: onetermfund.com #OneTermFund,1.65E+17,Romney,542,504,96,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://onetermfund.com'],['http://t.co/S29azx4I'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'BarackObama', 'id': 813286, 'displayname': 'Barack Obama', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BarackObama'}]",,,['OneTermFund'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/164514468989112322,2012-02-01 01:04:40+00:00,"Thank you FL! While we celebrate this victory, we must not forget what this election is really about: defeating Barack Obama. #Mitt2012","Thank you FL! While we celebrate this victory, we must not forget what this election is really about: defeating Barack Obama. #Mitt2012",1.65E+17,Romney,418,1280,105,0,1.65E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,['Mitt2012'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/164348830622564353,2012-01-31 14:06:29+00:00,"Today is the FL Primary. As we’ve seen so far, every single vote counts. Take action & get out the vote: http://t.co/LEC0jls5","Today is the FL Primary. As we’ve seen so far, every single vote counts. Take action & get out the vote: mi.tt/Call-From-Home",1.64E+17,Romney,115,165,19,0,1.64E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/Call-From-Home'],['http://t.co/LEC0jls5'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/164086592884064256,2012-01-30 20:44:26+00:00,The FL Primary is tomorrow. Help us get the job done. Sign up to help get out the vote: http://t.co/zt17ERLb #Sayfie,The FL Primary is tomorrow. Help us get the job done. Sign up to help get out the vote: mi.tt/GOTV-SignUp #Sayfie,1.64E+17,Romney,56,78,9,1,1.64E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/GOTV-SignUp'],['http://t.co/zt17ERLb'],,,,,,,,,['Sayfie'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/164041659900887041,2012-01-30 17:45:54+00:00,We’re going to take back the White House. We’re going to take back our country. Stand with me http://t.co/Em51pUNE #Mitt2012 #Sayfie,We’re going to take back the White House. We’re going to take back our country. Stand with me mi.tt/z0m278 #Mitt2012 #Sayfie,1.64E+17,Romney,192,231,28,0,1.64E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['http://mi.tt/z0m278'],['http://t.co/Em51pUNE'],,,,,,,,,"['Mitt2012', 'Sayfie']",
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/163995700596711426,2012-01-30 14:43:16+00:00,FL Voters: Make sure your vote is counted and return your absentee ballot by 7:00 p.m. tomorrow night #Sayfie #Mitt2012,FL Voters: Make sure your vote is counted and return your absentee ballot by 7:00 p.m. tomorrow night #Sayfie #Mitt2012,1.64E+17,Romney,26,53,10,0,1.64E+17,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,"['Sayfie', 'Mitt2012']",
